type	latitude	longitude	name	desc
T	38.7798483	-75.1261425		Length: 33.15 km (20.6 mi)
T	38.7797145	-75.1194477
T	38.7819225	-75.1040840
T	38.7859368	-75.1033115
T	38.7905531	-75.0971317
T	38.7955035	-75.0930119
T	38.7986475	-75.0936127
T	38.8023265	-75.0976467
T	38.8041994	-75.0975609
T	38.8050689	-75.0963593
T	38.8036643	-75.0924110
T	38.7993833	-75.0900078
T	38.7961056	-75.0888920
T	38.7822570	-75.0852871
T	38.7686734	-75.0830126
T	38.7676027	-75.0823689
T	38.7674689	-75.0810814
T	38.7619476	-75.0816393
T	38.7460842	-75.0799227
T	38.7381846	-75.0788927
T	38.7368791	-75.0828409
T	38.7392893	-75.0864458
T	38.7386198	-75.0877333
T	38.7335315	-75.0853300
T	38.7317572	-75.0851583
T	38.7291794	-75.0858021
T	38.7258315	-75.0888491
T	38.7281416	-75.0924969
T	38.7299829	-75.0973463
T	38.7218472	-75.1054573
T	38.7172600	-75.1018095
T	38.7160880	-75.1032686
T	38.7177288	-75.1073885
T	38.7189342	-75.1058435
T	38.7200726	-75.1073456
T	38.7184319	-75.1091373
T	38.7200391	-75.1124954
T	38.7198633	-75.1126242
T	38.7219644	-75.1171625
T	38.7218472	-75.1186430
T	38.7221736	-75.1186430
T	38.7222071	-75.1176667
T	38.7234208	-75.1100922
T	38.7254632	-75.1133966
T	38.7270702	-75.1167440
T	38.7340002	-75.1127100
T	38.7343015	-75.1179457
T	38.7353058	-75.1176453
T	38.7367117	-75.1190186
T	38.7361092	-75.1226664
T	38.7390884	-75.1264000
T	38.7380173	-75.1294470
T	38.7387370	-75.1311851
T	38.7430718	-75.1263571
T	38.7470883	-75.1323223
T	38.7500671	-75.1285887
T	38.7475234	-75.1277304
T	38.7532131	-75.1212502
T	38.7531462	-75.1270866
T	38.7588689	-75.1241684
T	38.7572960	-75.1206064
T	38.7557231	-75.1215076
T	38.7565598	-75.1192760
T	38.7590697	-75.1197481
T	38.7591701	-75.1184177
T	38.7580323	-75.1169157
T	38.7592705	-75.1156282
T	38.7614791	-75.1176882
T	38.7613787	-75.1198769
T	38.7616799	-75.1203918
T	38.7626503	-75.1197481
T	38.7649593	-75.1253700
T	38.7683388	-75.1273870
T	38.7702461	-75.1260567
T	38.7725213	-75.1269579
T	38.7746291	-75.1304340
T	38.7779748	-75.1266575

